entity_id,total_brl,media_brl,n_transacoes,min_brl,max_brl,n_cross_border,n_ip_anomaly,n_device_rooted,n_sanctions
M200025,39897.03,3324.75,12,276.56,13151.43,0,0,0,0
M200026,11474.84,2868.71,4,1155.08,5005.74,0,0,0,0
M200027,22631.27,3233.04,7,855.11,10540.29,0,1,0,0
M200028,20515.96,6838.65,3,1790.17,16456.83,0,0,0,0
M200029,11266.07,3755.36,3,1729.47,5678.57,0,0,0,0
M200030,28060.53,5612.11,5,2603.04,12450.35,0,0,0,0
M200031,50939.58,6367.45,8,791.63,33551.92,0,0,0,0
M200032,9583.9,1369.13,7,945.12,1909.24,0,0,0,0
M200033,8407.82,2101.96,4,786.4,4617.92,0,0,0,0
M200034,24488.16,4897.63,5,915.74,14195.54,0,0,1,0
M200035,6425.26,2141.75,3,1116.79,3758.49,0,0,0,0
M200036,4503.13,2251.56,2,414.75,4088.38,0,0,0,0
M200037,31281.31,4468.76,7,1067.0,7955.05,0,0,1,0
M200038,7613.37,3806.69,2,2773.23,4840.14,2,0,0,0
M200039,5057.83,2528.92,2,1904.91,3152.92,0,0,0,0
M200040,21915.35,4383.07,5,1275.6,8317.36,0,0,0,0
M200041,2236.46,2236.46,1,2236.46,2236.46,0,0,0,0
M200042,30248.69,6049.74,5,1234.95,23100.64,0,0,0,0
M200043,29359.85,5871.97,5,879.46,24095.64,0,0,0,0
M200044,11673.82,2334.76,5,624.34,3948.87,0,0,0,0
M200045,13622.37,4540.79,3,1697.69,7218.68,0,0,0,0
M200046,9931.19,3310.4,3,167.2,5571.19,3,0,0,0
M200047,26646.25,4441.04,6,684.83,9359.29,0,0,1,0
M200048,25380.16,2820.02,9,361.42,5486.28,0,0,0,0
M200049,2183.96,2183.96,1,2183.96,2183.96,1,0,0,0
M200050,9853.18,2463.3,4,708.59,6437.83,0,0,0,0
M200051,21222.89,3537.15,6,1505.43,8473.2,0,0,0,0
M200052,16025.09,2670.85,6,1187.08,4656.85,0,0,0,0
M200053,40583.47,5797.64,7,1853.25,18417.58,7,0,1,0
M200054,19637.85,3272.98,6,588.08,7994.87,0,0,0,0
M200055,13822.82,3455.7,4,2287.32,5001.06,4,0,1,0
M200056,19608.95,3268.16,6,1058.71,4713.43,6,0,0,0
M200057,10620.74,3540.25,3,1036.64,7427.43,0,0,0,0
M200058,21222.51,4244.5,5,638.71,9871.71,0,0,0,0
M200059,61152.53,7644.07,8,1402.61,20037.04,0,0,0,0
M200060,32802.22,4100.28,8,783.08,14287.28,0,0,0,0
M200061,24457.57,3493.94,7,1142.42,8072.24,0,0,0,0
M200062,8378.54,2094.63,4,905.26,3348.62,0,0,0,0
M200063,23414.09,3344.87,7,605.37,8315.96,0,0,0,0
M200064,26472.32,4412.05,6,1448.46,14878.86,0,0,0,0
M200065,2955.3,1477.65,2,1407.92,1547.38,0,0,0,0
M200066,10758.22,2151.64,5,276.52,4811.96,5,0,0,0
M200067,19072.99,4768.25,4,1002.7,11118.01,4,0,0,0
M200068,14459.24,2891.85,5,991.95,5260.0,0,0,0,0
M200069,8473.81,1694.76,5,1363.69,2198.98,0,0,0,0
M200070,18971.93,4742.98,4,1587.42,10493.83,0,0,1,0
M200071,23942.67,5985.67,4,2841.03,14244.82,0,0,0,0
M200072,4398.17,2199.08,2,1572.26,2825.91,0,0,0,0
M200073,18607.83,2658.26,7,423.12,8175.56,0,0,1,0
M200074,25370.96,2537.1,10,415.99,8054.61,0,0,0,0
M200075,11543.71,2885.93,4,1225.9,5916.99,0,0,0,0
M200076,13008.53,1858.36,7,327.28,4369.93,0,0,0,0
M200077,73546.38,7354.64,10,937.01,23000.72,0,0,0,0
M200078,5942.42,2971.21,2,1692.23,4250.19,2,0,1,0
M200079,1764.82,1764.82,1,1764.82,1764.82,0,0,0,0
M200080,8893.62,4446.81,2,2443.65,6449.97,0,0,0,0
M200081,42264.34,21132.17,2,6621.66,35642.68,0,0,0,0
M200082,28374.69,4729.12,6,561.2,11536.51,0,0,0,0
M200083,21840.93,5460.23,4,2640.27,8042.4,0,0,0,0
M200084,29139.54,4162.79,7,1038.24,7713.19,0,0,1,0
M200085,29873.36,7468.34,4,1801.76,12064.37,0,0,0,0
M200086,11964.22,5982.11,2,1510.19,10454.03,2,0,0,0
M200087,32338.21,3233.82,10,656.62,9808.41,0,0,0,0
M200088,35904.88,8976.22,4,2557.88,22168.35,0,0,0,0
M200089,26882.94,5376.59,5,1446.58,8048.84,0,0,0,0
M200090,13524.05,3381.01,4,927.6,6054.89,0,0,0,0
M200091,11502.75,5751.38,2,1875.97,9626.78,0,0,0,0
M200092,11108.29,2221.66,5,461.63,6027.04,0,0,1,0
M200093,18990.83,4747.71,4,240.66,11718.52,0,0,0,0
M200094,17787.17,5929.06,3,118.64,9959.73,0,0,0,0
M200095,26250.01,3750.0,7,1166.2,8777.63,7,0,0,0
M200096,1578.07,789.04,2,173.86,1404.21,0,0,0,0
M200097,16232.12,4058.03,4,2337.16,8675.76,0,0,0,0
M200098,9904.96,1980.99,5,515.86,3066.35,0,0,0,0
M200099,12863.11,2572.62,5,319.51,8986.33,0,0,0,0
M200100,37717.88,6286.31,6,594.02,19784.04,0,0,0,0
M200101,43373.06,7228.84,6,1468.97,18571.19,0,0,0,0
M200102,37957.38,12652.46,3,1189.19,32008.03,0,0,0,0
M200103,8544.29,2848.1,3,602.47,4226.52,3,0,0,0
M200104,57277.18,6364.13,9,1461.61,17427.57,0,0,0,0
M200105,15996.07,2666.01,6,837.6,6278.59,6,0,0,0
M200106,28116.95,3124.11,9,380.01,16184.65,9,0,1,0
M200107,42540.38,4254.04,10,233.38,12011.24,0,0,0,0
M200108,23059.51,5764.88,4,1892.91,10550.38,0,0,0,0
M200109,28829.92,4804.99,6,1906.34,13145.28,0,0,0,0
M200110,23157.31,5789.33,4,2484.83,8216.45,4,0,0,0
M200111,41400.36,5175.04,8,647.49,19026.8,0,0,0,0
M200112,22825.37,3804.23,6,1292.69,6388.29,0,0,0,0
M200113,7727.11,7727.11,1,7727.11,7727.11,1,0,0,0
M200114,22922.78,5730.7,4,655.89,19131.71,0,0,0,0
M200115,29639.19,4939.86,6,318.54,13239.16,0,0,0,0
M200116,13432.75,2686.55,5,230.4,5535.76,0,0,0,0
M200117,33918.42,8479.6,4,4405.9,14679.51,0,0,0,0
M200118,67946.82,33973.41,2,21930.26,46016.56,0,0,0,0
M200119,12544.31,2508.86,5,831.73,6425.24,0,0,0,0
M200120,36557.06,4061.9,9,915.84,18448.03,0,0,0,0
M200121,23922.35,5980.59,4,1876.99,11024.35,0,0,0,0
M200122,4762.63,1587.54,3,975.82,2753.56,0,0,1,0
M200123,20962.81,5240.7,4,1380.34,8927.61,0,0,0,0
M200124,15132.84,3026.57,5,801.14,10658.59,0,0,0,0
M200125,15933.39,2276.2,7,1055.13,6476.07,0,0,0,0
M200126,5411.61,5411.61,1,5411.61,5411.61,0,0,0,0
M200127,29551.62,3693.95,8,79.3,12076.64,0,0,0,0
M200128,25507.8,5101.56,5,1323.55,12061.57,0,0,0,0
M200129,20910.24,3485.04,6,470.29,7349.47,0,0,0,0
M200130,23371.73,4674.35,5,3337.95,6618.25,0,0,0,0
M200131,17662.69,2207.84,8,643.3,5830.2,8,0,0,0
M200132,10639.3,2659.82,4,1234.69,5249.72,0,0,0,0
M200133,29222.85,4870.47,6,2152.92,11473.82,0,0,0,0
M200134,30340.91,3792.61,8,517.45,10767.72,8,0,1,0
M200135,28048.77,3116.53,9,818.36,6209.93,0,0,0,0
M200136,41852.34,10463.08,4,484.88,31703.48,0,0,0,0
M200137,47424.05,7904.01,6,194.15,28998.16,0,0,1,0
M200138,45511.21,5688.9,8,2219.68,13184.76,0,0,0,0
M200139,47303.13,5912.89,8,215.86,26411.46,0,1,0,0
M200140,24547.77,3506.82,7,1707.57,6823.72,0,0,0,0
M200141,30805.27,3850.66,8,348.49,8187.61,0,0,0,0
M200142,48102.93,12025.73,4,2996.57,28740.52,0,0,0,0
M200143,5775.0,2887.5,2,1899.04,3875.96,2,0,0,0
M200144,37096.46,4121.83,9,1588.06,10068.59,0,0,0,0
M200145,36329.21,4036.58,9,545.88,8870.26,0,0,1,0
M200146,12764.5,3191.12,4,2434.77,3803.58,0,0,0,0
M200147,11850.53,2370.11,5,1294.89,4775.55,0,0,0,0
M200148,7498.33,3749.16,2,1148.48,6349.85,0,0,0,0
M200149,7174.52,1793.63,4,544.58,4893.42,0,0,1,0
M200150,45223.66,4522.37,10,410.18,17103.45,0,0,1,0
M200151,2089.35,1044.68,2,959.63,1129.72,0,0,0,0
M200152,12361.81,3090.45,4,2342.32,4313.55,0,0,0,0
M200153,27137.11,4522.85,6,901.02,8066.12,0,0,0,0
M200154,80943.01,10117.88,8,658.42,60128.59,0,0,0,0
M200155,4312.5,4312.5,1,4312.5,4312.5,1,0,0,0
M200156,29872.16,4978.69,6,549.7,10473.09,0,0,0,0
M200157,34764.23,4345.53,8,917.45,9742.51,0,0,0,0
M200158,25328.65,5065.73,5,651.9,16610.2,0,0,0,0
M200159,31347.32,5224.55,6,600.78,16310.57,6,0,0,0
M200160,9494.29,2373.57,4,1501.09,3129.7,0,0,0,0
M200161,32504.74,8126.18,4,737.8,22551.52,0,0,0,0
M200162,8550.39,2137.6,4,452.59,5139.59,4,0,1,0
M200163,2449.01,2449.01,1,2449.01,2449.01,0,0,0,0
M200164,31344.37,4477.77,7,162.52,15232.78,0,0,0,0
M200165,31928.54,3991.07,8,1271.74,17016.42,0,0,0,0
M200166,18956.07,3159.34,6,886.63,5714.6,6,0,0,0
M200167,21830.19,2728.77,8,578.22,7699.8,8,0,1,0
M200168,74018.84,7401.88,10,1286.95,32796.06,0,0,0,0
M200169,16357.44,5452.48,3,1061.91,12310.32,0,0,0,0
M200170,37687.14,4187.46,9,623.18,9592.88,0,0,0,0
M200171,22073.03,3153.29,7,1241.05,5872.42,0,0,0,0
M200172,28694.57,4782.43,6,741.49,12847.16,0,0,0,0
M200173,21759.58,4351.92,5,781.43,7647.61,0,0,0,0
M200174,14147.45,4715.82,3,491.22,8660.51,0,0,1,0
M200175,25927.53,4321.26,6,758.61,11608.37,6,0,0,0
M200176,20897.81,5224.45,4,2145.39,8562.86,4,0,0,0
M200177,20923.29,3487.22,6,266.12,15852.58,0,0,1,0
M200178,7046.22,1761.56,4,1254.46,2784.42,0,0,1,0
M200179,25615.02,4269.17,6,458.93,13287.78,0,0,0,0
M200180,23249.29,7749.76,3,2015.94,19144.35,3,0,0,0
M200181,30925.85,5154.31,6,825.68,14280.13,0,0,1,0
M200182,25891.78,5178.36,5,715.13,18199.17,0,0,0,0
M200183,8399.52,1679.9,5,576.69,4027.77,0,0,0,0
M200184,18227.66,4556.92,4,1511.68,8212.33,0,0,0,0
M200185,32443.85,5407.31,6,2269.24,8986.99,0,0,0,0
M200186,26216.49,6554.12,4,3335.68,12470.11,0,0,0,0
M200187,31075.97,7768.99,4,1757.22,24629.63,0,0,0,0
M200188,11879.1,3959.7,3,2578.65,5137.29,0,0,0,0
M200189,54332.26,10866.45,5,1316.53,40821.53,0,0,0,0
M200190,6833.46,2277.82,3,899.46,3103.05,3,0,0,0
M200191,17046.41,3409.28,5,736.77,7158.41,0,0,0,0
M200192,30872.99,3430.33,9,247.97,6811.86,9,0,1,0
M200193,14606.74,3651.68,4,2318.31,5168.67,0,0,0,0
M200194,19310.81,3862.16,5,677.44,9676.38,0,0,0,0
M200195,18851.28,3770.26,5,319.12,9807.73,0,0,1,0
M200196,35391.44,8847.86,4,996.35,29721.99,4,0,0,0
M200197,3085.04,3085.04,1,3085.04,3085.04,0,0,0,0
M200198,15250.21,3050.04,5,821.15,6744.23,0,0,0,0
M200199,19407.35,2156.37,9,673.84,5431.25,0,0,1,0
M200200,7104.78,1776.2,4,1374.3,2042.7,4,0,0,0
M200201,32140.64,3571.18,9,1297.31,6832.68,0,0,2,0
M200202,28768.59,4109.8,7,1435.21,10755.2,7,0,0,0
M200203,20279.69,4055.94,5,669.08,8523.18,0,0,0,0
M200204,36520.96,4057.88,9,658.01,11206.76,0,0,1,0
M200205,36098.54,6016.42,6,2799.08,16457.96,0,0,0,0
M200206,2601.6,867.2,3,527.09,1519.15,3,0,0,0
M200207,4894.28,2447.14,2,778.28,4116.0,0,0,0,0
M200208,30272.33,4324.62,7,1329.02,11201.38,0,0,0,0
M200209,53773.35,5377.34,10,1187.02,16123.05,0,0,0,0
M200210,17801.83,5933.94,3,601.96,14494.4,3,0,0,0
M200211,9407.32,2351.83,4,557.35,4169.57,0,0,0,0
M200212,33316.61,4759.52,7,994.69,17247.13,7,0,0,0
M200213,10330.38,2582.6,4,454.92,4685.46,0,0,1,0
M200214,32446.54,10815.51,3,1533.54,22237.8,0,0,0,0
M200215,14122.12,2824.42,5,710.71,4481.01,0,0,0,0
M200216,11291.35,2258.27,5,653.92,6401.55,0,0,0,0
M200217,16037.54,3207.51,5,1606.62,5121.97,0,0,0,0
M200218,28716.05,5743.21,5,911.12,12940.82,0,0,0,0
M200219,9270.68,1324.38,7,607.98,2544.82,0,0,0,0
M200220,27072.73,3867.53,7,1083.56,9597.43,0,0,0,0
M200221,20449.96,2272.22,9,535.12,3685.5,9,0,0,0
M200222,15190.41,3797.6,4,1082.53,8897.21,0,0,0,0
M200223,16501.4,2750.23,6,307.14,5467.55,0,0,0,0
M200224,10864.01,2172.8,5,884.85,3422.41,0,0,0,0
M200225,7377.7,1475.54,5,365.32,2586.06,0,0,0,0
M200226,18201.62,3033.6,6,944.99,6078.6,6,0,0,0
M200227,58869.88,6541.1,9,1379.45,22857.97,9,0,1,0
M200228,14654.22,3663.56,4,1326.32,7489.34,0,0,0,0
M200229,11547.12,1649.59,7,256.23,3653.09,7,0,0,0
M200230,27737.08,3962.44,7,316.66,13519.3,0,0,0,0
M200231,17981.18,3596.24,5,768.94,13271.92,5,0,1,0
M200232,27131.08,5426.22,5,1591.89,13356.18,0,0,0,0
M200233,33776.15,6755.23,5,262.39,20482.31,0,0,0,0
M200234,15592.15,3118.43,5,1431.1,4749.67,5,0,0,0
M200235,3606.31,3606.31,1,3606.31,3606.31,0,0,0,0
M200236,8160.83,4080.42,2,3656.11,4504.72,2,0,0,0
M200237,5476.41,5476.41,1,5476.41,5476.41,1,0,0,0
M200238,19646.86,9823.43,2,2983.76,16663.1,0,0,0,0
M200239,13748.06,2749.61,5,443.84,5197.32,0,0,0,0
M200240,29641.35,4234.48,7,1301.93,9548.33,0,0,0,0
M200241,22839.5,5709.88,4,1044.22,11903.9,0,0,1,0
M200242,14702.05,2940.41,5,748.28,8669.47,0,0,1,0
M200243,38085.54,3462.32,11,316.03,7615.93,0,0,0,0
M200244,10962.09,2740.52,4,430.78,7948.26,0,0,0,0
M200245,17082.21,3416.44,5,2193.66,5918.13,0,0,1,0
M200246,35575.09,3557.51,10,1403.17,7836.54,0,1,0,0
M200247,14506.0,2072.29,7,244.07,6134.18,0,0,0,0
M200248,15364.18,5121.39,3,1694.68,11451.31,3,0,0,0
M200249,22293.78,5573.44,4,3122.73,10213.41,0,0,0,0
M200250,25021.2,4170.2,6,966.32,7709.37,0,0,0,0
M200251,17264.97,3452.99,5,1802.1,6331.49,0,0,0,0
M200252,1245.95,415.32,3,70.11,913.44,3,0,0,0
M200253,13859.42,2309.9,6,867.87,3646.37,6,0,0,0
M200254,11661.66,2332.33,5,99.67,6874.9,0,0,0,0
M200255,2193.35,1096.68,2,366.57,1826.78,0,0,0,0
M200256,47964.34,9592.87,5,2789.58,16755.47,0,1,0,0
M200257,8453.38,2817.79,3,1957.21,3656.08,3,0,0,0
M200258,2309.68,1154.84,2,752.26,1557.42,0,0,0,0
M200260,32619.37,4077.42,8,156.26,19246.01,8,0,0,0
M200261,14293.63,2858.73,5,1162.32,6772.71,0,0,1,0
M200262,22153.47,3692.25,6,584.2,7452.59,0,0,0,0
M200263,33901.01,16950.5,2,2873.92,31027.09,0,0,1,0
M200264,7564.88,1512.98,5,297.26,3611.91,0,0,0,0
M200265,15012.89,2144.7,7,806.87,3633.01,0,0,0,0
M200266,12183.26,3045.82,4,1075.28,7998.52,0,0,0,0
M200267,23751.03,5937.76,4,1337.37,13870.48,0,0,0,0
M200268,31847.59,5307.93,6,1534.11,12663.12,0,0,0,0
M200269,10582.75,3527.58,3,1949.22,5130.95,0,0,1,0
M200270,46660.2,4666.02,10,504.81,11988.92,0,0,1,0
M200271,12385.22,6192.61,2,1406.32,10978.9,0,0,0,0
M200272,13232.54,2205.42,6,727.3,4799.57,0,0,0,0
M200273,17231.38,4307.84,4,2549.51,6055.41,4,0,0,0
M200274,5758.62,1439.66,4,196.84,3755.15,0,0,0,0
M200275,10103.64,3367.88,3,684.25,8519.52,3,0,0,0
M200276,8481.61,2827.2,3,561.21,5759.36,0,0,1,0
M200277,13495.52,3373.88,4,784.13,5673.81,0,0,0,0
M200278,38374.67,6395.78,6,712.32,22544.5,0,0,0,0
M200279,8204.77,2051.19,4,598.66,3124.87,0,0,0,0
M200280,6702.56,2234.19,3,569.19,3324.29,0,0,0,0
M200281,3526.63,1763.32,2,1597.55,1929.08,2,0,0,0
M200282,27678.89,4613.15,6,2591.45,8762.25,0,0,0,0
M200283,13931.64,4643.88,3,1538.58,10145.3,3,0,1,0
M200284,52617.77,5261.78,10,512.93,19810.66,0,0,1,0
M200285,53934.89,5393.49,10,716.45,18144.96,0,0,0,0
M200286,50548.4,6318.55,8,1340.02,12484.31,0,0,0,0
M200287,17771.11,2961.85,6,1283.81,5541.95,0,0,1,0
M200288,9201.58,4600.79,2,3913.8,5287.78,0,0,0,0
M200289,9706.28,4853.14,2,1270.53,8435.75,0,0,0,0
M200290,42670.51,3282.35,13,610.43,11876.33,0,0,0,0
M200291,47728.65,4772.86,10,462.47,11430.8,0,0,0,0
M200292,7981.5,7981.5,1,7981.5,7981.5,0,0,0,0
M200293,51899.65,5766.63,9,1172.29,27801.84,9,0,0,0
M200294,32236.1,4605.16,7,870.42,11608.14,7,0,0,0
M200295,13147.63,2629.53,5,1125.11,6802.53,5,0,0,0
M200296,29224.78,3653.1,8,867.32,11473.44,0,0,1,0
M200297,23272.69,4654.54,5,1372.72,11238.76,0,0,0,0
M200298,22830.53,3805.09,6,729.42,8094.9,0,0,0,0
M200299,6138.45,1534.61,4,669.63,3457.42,0,0,0,0
M200300,22831.9,7610.63,3,4203.74,12093.46,0,0,0,0
M200301,12465.18,6232.59,2,5699.18,6766.0,2,0,0,0
M200302,33721.55,3746.84,9,456.95,12701.77,9,0,1,0
M200303,12583.13,3145.78,4,1012.05,7129.38,4,0,0,0
M200304,9059.89,3019.96,3,989.98,4719.35,0,0,0,0
M200305,22880.46,2860.06,8,254.65,10533.39,0,0,0,0
M200306,15367.51,3841.88,4,1530.62,10585.34,0,0,1,0
M200307,13283.93,2213.99,6,901.13,5892.01,0,0,0,0
M200308,19192.5,2741.79,7,983.6,7109.75,7,0,1,0
M200309,8727.85,2909.28,3,791.81,6467.82,0,0,0,0
M200310,32053.94,6410.79,5,1158.54,14371.17,5,0,0,0
M200311,7017.28,3508.64,2,2586.36,4430.92,0,0,0,0
M200312,17468.23,2495.46,7,671.5,7584.38,0,0,0,0
M200313,8463.74,2821.25,3,693.77,4109.38,0,0,0,0
M200314,15722.49,3144.5,5,378.75,7248.49,0,0,0,0
M200315,56772.75,8110.39,7,2346.13,16036.05,0,0,1,0
M200316,24210.91,3026.36,8,189.62,5348.65,0,0,0,0
M200317,16500.29,4125.07,4,783.58,9020.11,0,0,0,0
M200318,28851.15,5770.23,5,842.5,12895.66,0,0,0,0
M200319,39152.36,3262.7,12,1231.5,8171.38,0,0,0,0
M200320,21173.65,4234.73,5,840.84,8005.8,5,0,0,0
M200321,24203.18,4033.86,6,912.63,9185.8,6,0,0,0
M200322,34413.93,6882.79,5,1073.23,20800.17,0,0,0,0
M200323,13577.42,2715.48,5,925.04,5144.62,0,0,1,0
M200324,31538.59,5256.43,6,579.94,14175.34,0,0,1,0
M200325,29924.01,3324.89,9,950.43,6212.88,0,0,0,0
M200326,24091.67,4015.28,6,1055.17,9636.61,6,0,1,0
M200327,10703.95,10703.95,1,10703.95,10703.95,1,0,0,0
M200328,50277.41,10055.48,5,2661.45,20365.5,0,0,0,0
M200329,14673.76,3668.44,4,196.96,13066.84,4,0,0,0
M200330,30802.68,6160.54,5,1662.07,13624.67,0,0,0,0
M200331,1790.83,1790.83,1,1790.83,1790.83,1,0,0,0
M200332,9609.03,2402.26,4,780.15,3180.32,0,0,0,0
M200333,13597.32,6798.66,2,2196.07,11401.25,0,0,0,0
M200334,15326.57,2554.43,6,771.93,6712.99,6,0,0,0
M200335,10693.86,3564.62,3,1645.97,5525.0,0,0,0,0
M200336,15705.04,2617.51,6,386.4,9480.12,6,0,1,0
M200337,26892.68,4482.11,6,459.23,11118.69,0,0,0,0
M200338,943.48,943.48,1,943.48,943.48,1,0,0,0
M200339,43461.32,4829.04,9,1313.3,12760.0,0,0,0,0
M200340,1095.19,547.6,2,480.67,614.52,0,0,0,0
M200341,47634.0,5292.67,9,531.19,17994.36,0,0,0,0
M200342,18332.31,6110.77,3,2469.56,11330.99,0,0,0,0
M200343,46116.83,6588.12,7,165.46,18213.9,7,0,1,0
M200344,18892.87,3778.57,5,807.85,6007.21,0,0,0,0
M200345,29362.54,7340.64,4,1773.03,19501.06,0,0,0,0
M200346,12304.23,2050.7,6,564.16,5144.48,0,0,0,0
M200347,25088.63,4181.44,6,1010.76,9327.74,0,0,1,0
M200348,29429.46,3269.94,9,380.49,6567.43,0,0,1,0
M200349,14407.07,3601.77,4,2019.66,5857.52,0,1,0,0
M200350,34145.72,3793.97,9,617.96,10741.31,0,0,0,0
M200351,31659.41,6331.88,5,479.05,15872.73,0,0,1,0
M200352,15165.02,2527.5,6,457.62,5797.78,0,0,0,0
M200353,14151.07,3537.77,4,225.08,10473.75,0,0,0,0
M200354,9276.71,3092.24,3,934.36,4554.3,0,0,0,0
M200355,10364.66,5182.33,2,3542.23,6822.43,0,0,0,0
M200356,31755.99,6351.2,5,737.02,14585.28,0,0,0,0
M200357,27968.98,5593.8,5,731.69,15350.89,0,0,0,0
M200358,15968.97,7984.48,2,1954.99,14013.98,0,0,0,0
M200359,21332.37,10666.18,2,3539.45,17792.92,0,1,0,0
M200360,11848.12,2369.62,5,96.17,7809.33,0,0,0,0
M200361,42886.07,10721.52,4,1838.53,32884.51,4,0,0,0
M200362,22232.07,5558.02,4,569.57,14446.3,0,0,0,0
M200363,53373.16,6671.64,8,986.88,19218.89,8,0,1,0
M200364,12269.39,4089.8,3,2767.78,6504.75,3,0,0,0
M200365,2515.58,1257.79,2,1054.33,1461.25,0,0,0,0
M200366,68616.38,8577.05,8,362.23,30710.37,0,0,0,0
M200367,16416.87,5472.29,3,1692.02,8464.19,0,0,0,0
M200368,4197.12,2098.56,2,1313.65,2883.47,2,0,0,0
M200369,27575.15,4595.86,6,1226.72,8497.68,0,0,0,0
M200370,19869.16,4967.29,4,924.72,13930.07,0,0,0,0
M200371,38462.32,5494.62,7,742.4,11389.42,0,0,0,0
M200372,21117.63,3016.8,7,760.33,5475.03,7,0,0,0
M200373,3002.57,1000.86,3,621.91,1475.71,0,0,0,0
M200374,45955.69,6565.1,7,1714.86,13148.82,7,0,0,0
M200375,13723.54,2287.26,6,1024.13,4143.41,0,0,0,0
M200376,6133.15,1226.63,5,212.47,2062.85,5,0,0,0
M200377,27792.97,3088.11,9,447.51,7356.99,9,0,0,0
M200378,29062.78,4843.8,6,669.84,19377.34,0,0,0,0
M200379,16399.92,4099.98,4,2130.28,7078.03,0,0,0,0
M200380,48671.55,4867.16,10,498.16,11004.78,0,0,0,0
M200381,10294.26,3431.42,3,914.02,5707.22,0,0,0,0
M200382,1507.63,753.82,2,664.62,843.01,0,0,0,0
M200383,45195.53,5649.44,8,1763.54,22946.92,8,0,0,0
M200384,19504.55,4876.14,4,973.73,9654.05,4,0,0,0
M200385,24639.22,3519.89,7,560.2,7771.73,0,0,2,0
M200386,28577.57,3175.29,9,360.0,7193.08,9,0,0,0
M200387,37836.2,6306.03,6,1705.87,11322.86,6,0,0,0
M200388,23931.64,2991.46,8,500.09,6073.96,8,0,0,0
M200389,40553.32,4055.33,10,1097.66,8064.52,0,0,1,0
M200390,10027.47,2506.87,4,993.75,4831.86,4,0,0,0
M200391,7464.47,2488.16,3,1013.25,3840.78,0,0,1,0
M200392,32438.5,3243.85,10,795.09,8776.71,0,0,0,0
M200393,23685.36,4737.07,5,589.6,15136.03,0,0,0,0
M200394,1345.92,1345.92,1,1345.92,1345.92,0,0,0,0
M200395,23809.85,4761.97,5,884.38,18855.71,5,0,0,0
M200396,37600.83,6266.8,6,765.63,25470.49,0,0,0,0
M200397,57162.17,6351.35,9,393.64,34038.49,0,0,0,0
M200398,2212.54,1106.27,2,51.78,2160.76,0,0,0,0
M200399,60225.97,10037.66,6,1211.75,23728.0,6,0,0,0
M200400,25284.85,5056.97,5,2710.05,9692.28,0,0,0,0
M200401,25534.56,5106.91,5,2610.81,7604.91,0,0,0,0
M200402,17882.02,2235.25,8,446.45,9009.53,0,0,0,0
M200403,19069.78,2383.72,8,222.71,5896.51,0,0,1,0
M200404,1727.96,863.98,2,673.16,1054.8,0,1,0,0
M200405,42529.37,5316.17,8,575.76,12177.36,8,0,2,0
M200406,21123.72,5280.93,4,654.42,18130.94,0,0,0,0
M200407,12313.09,3078.27,4,1116.99,5706.23,0,0,0,0
M200408,25948.82,2883.2,9,1433.93,4677.33,9,0,0,0
M200409,10320.26,3440.09,3,334.6,8917.22,3,0,0,0
M200410,27098.46,6774.62,4,974.55,17830.79,4,0,0,0
M200411,20923.87,6974.62,3,5444.12,9832.05,0,0,0,0
M200412,34362.25,5727.04,6,1435.91,12108.14,0,0,0,0
M200413,4460.45,1486.82,3,856.69,2066.56,0,0,0,0
M200414,12470.08,3117.52,4,1880.38,4736.33,0,0,0,0
M200415,17375.01,5791.67,3,1793.47,8632.56,3,0,0,0
M200416,17243.18,2463.31,7,355.25,6905.39,0,0,0,0
M200417,23957.5,3992.92,6,463.06,6555.8,0,0,0,0
M200418,10101.56,5050.78,2,1488.08,8613.48,0,0,0,0
M200419,15103.54,2517.26,6,826.94,4391.18,0,0,0,0
M200420,67499.62,11249.94,6,1474.5,45425.98,0,0,0,0
M200421,16539.36,2756.56,6,245.26,5214.56,0,0,0,0
M200422,40566.09,5070.76,8,841.36,9845.34,0,0,1,0
M200423,10184.45,5092.23,2,3756.64,6427.81,0,0,0,0
M200424,22238.23,2779.78,8,282.48,5912.11,0,0,0,0
M200425,6170.6,2056.87,3,1010.63,3824.18,0,0,0,0
M200426,32323.6,5387.27,6,955.3,16148.56,0,0,0,0
M200427,36664.11,3055.34,12,267.28,9495.47,0,0,2,0
M200428,28583.53,5716.71,5,915.7,15117.8,0,0,0,0
M200429,28953.16,4825.53,6,415.64,16752.59,0,0,0,0
M200430,12433.97,3108.49,4,1031.25,5641.95,0,0,0,0
M200431,12624.28,2524.86,5,611.29,5323.01,5,0,0,0
M200432,62890.13,8984.3,7,1276.95,26053.0,0,0,0,0
M200433,6947.83,3473.92,2,1759.83,5188.0,2,0,0,0
M200434,23625.92,3375.13,7,530.1,7023.44,7,0,0,0
M200435,13292.32,2658.46,5,559.79,5077.97,0,0,1,0
M200436,18304.58,3050.76,6,624.3,7042.67,6,0,0,0
M200437,6236.18,2078.73,3,1467.55,3180.65,0,0,0,0
M200438,39137.31,4892.16,8,752.25,12750.4,8,0,1,0
M200439,25487.04,3641.01,7,697.86,7459.53,0,0,0,0
M200440,13507.48,3376.87,4,568.29,9943.11,0,0,0,0
M200441,20472.96,4094.59,5,365.75,11948.99,5,0,0,0
