customer_id,is_core_label,xgb_score,if_score,final_score,split,rules_score,n_rules,risk_tier_ml
C100486,0,0.18578126,0.19302236240691176,0.1879535830068178,train,7,3,baixo
C100597,0,0.16287756,0.24639959408843298,0.18793416849971945,train,5,2,baixo
C102369,0,0.16846903,0.23332660777398928,0.18792630101152952,train,5,2,baixo
C101202,0,0.16210161,0.24809247213391653,0.18789886968668756,train,12,5,baixo
C102042,0,0.19227117,0.17766941023803653,0.18789064417164594,train,10,4,baixo
M200304,0,0.16287756,0.24624604678027695,0.18788810430727262,train,2,1,baixo
M200157,0,0.16287756,0.2460391016503303,0.18782602076828864,test,5,2,baixo
C102047,0,0.18782891,0.1877076702727431,0.18779253296296458,train,8,3,baixo
C100253,0,0.16287756,0.24589171744485688,0.1877818055066466,train,10,4,baixo
M200584,0,0.16824394,0.23322472071784747,0.18773817746680382,test,5,2,baixo
C100904,0,0.16287756,0.24541235589367272,0.18763799704129136,train,7,3,baixo
C100326,0,0.1950415,0.1703505191526558,0.18763419906263787,train,13,5,baixo
C100919,0,0.17883506,0.2080925162403703,0.18761229085233572,train,4,2,baixo
C100081,0,0.16318104,0.2445811565874727,0.18760106820341083,train,4,2,baixo
C102080,0,0.18578126,0.191608513126976,0.18752942822283705,train,10,4,baixo
M200380,0,0.16210161,0.2468523707651267,0.18752683927605063,train,5,2,baixo
C101545,0,0.17659104,0.21300060214612515,0.1875139032662321,train,13,5,baixo
C101362,0,0.1950415,0.1697410881807773,0.18745136977107432,train,8,3,baixo
C100814,0,0.17988886,0.20507678839442178,0.18744523958229137,train,5,2,baixo
C101965,0,0.17883506,0.20717580683131206,0.18733727802961822,train,7,3,baixo
C100926,0,0.17659104,0.21214017328304163,0.18725577460730705,train,7,3,baixo
C100799,0,0.18513748,0.19206440171304728,0.1872155538818341,train,7,3,baixo
C102390,0,0.17709318,0.21074839273988227,0.18718974393576093,train,7,3,baixo
C101329,0,0.18513748,0.19191476556968062,0.1871706630388241,train,4,2,baixo
C100046,0,0.16936111,0.22849178795871003,0.18710031802909632,train,7,3,baixo
C101016,0,0.16287756,0.24357571441874357,0.1870870045988126,train,2,1,baixo
C100989,0,0.16210161,0.24532208221331783,0.18706775271050796,train,8,3,baixo
C101561,0,0.16287756,0.2433758619330462,0.1870270488531034,train,12,5,baixo
C102475,0,0.19227117,0.17460952369178756,0.18697267820777125,train,10,4,baixo
M200459,0,0.16287756,0.24311675829768586,0.1869493177624953,train,2,1,baixo
C102177,0,0.1950415,0.16783601591310973,0.18687984809077404,test,9,4,baixo
C100925,0,0.17540097,0.21361791480039719,0.18686605509655224,train,7,3,baixo
M200480,0,0.16287756,0.24277531921924297,0.18684688603896243,train,5,2,baixo
C100850,0,0.17683108,0.21011762183483873,0.18681704211704858,train,17,7,baixo
C100390,0,0.1950415,0.1672933378084959,0.1867170446593899,train,7,3,baixo
C101204,0,0.19537182,0.16618856593751136,0.18661684931750067,train,10,4,baixo
C101489,0,0.16846903,0.22894593272260488,0.1866120984961142,train,7,3,baixo
M200820,0,0.16287756,0.24189787442656804,0.18658365260115994,train,2,1,baixo
M200266,0,0.16287756,0.24188106761004982,0.1865786105562045,test,2,1,baixo
C102416,0,0.16287756,0.241546843883127,0.18647834343812764,train,5,2,baixo
M200772,0,0.16188335,0.24384998420686882,0.18647334170285274,test,5,2,baixo
C102321,0,0.16287756,0.24145515539681675,0.18645083689223457,train,5,2,baixo
C102008,0,0.16287756,0.24143846393278448,0.1864458294530249,test,7,3,baixo
C101525,0,0.17040385,0.22384658648021344,0.18643666861488617,train,5,2,baixo
C100981,0,0.16287756,0.24125989621275204,0.18639225913701515,train,4,2,baixo
C101607,0,0.16210161,0.2430072409108421,0.18637330031976523,train,13,5,baixo
M200060,0,0.16210161,0.24294560656665815,0.18635481001651005,test,5,2,baixo
C102275,0,0.17683108,0.20850388010532436,0.18633291959819429,train,7,3,baixo
C100090,0,0.18578126,0.18757268524833573,0.186318679859245,train,5,2,baixo
C100422,0,0.16846903,0.227960743894012,0.18631654184753632,train,8,3,baixo
M200726,0,0.16287756,0.2408993477297228,0.18628409459210638,train,5,2,baixo
M200421,0,0.16824394,0.22808562959994175,0.1861964501314321,train,2,1,baixo
C100690,0,0.1950415,0.16555300661945588,0.18619494530267788,train,13,5,baixo
C101472,0,0.17040385,0.2230347555512713,0.18619311933620353,train,8,3,baixo
C100298,0,0.17988886,0.2008713865705103,0.18618361903511793,train,5,2,baixo
M200138,0,0.16188335,0.24277751443299206,0.1861516007706897,train,2,1,baixo
M200521,0,0.16287756,0.24010372673796915,0.18604540829458027,test,2,1,baixo
C101519,0,0.16287756,0.24007671424188043,0.18603730454575368,train,9,4,baixo
M200030,0,0.16287756,0.2399468372346445,0.1859983414435829,train,2,1,baixo
M200844,0,0.16287756,0.23970491398707275,0.18592576446931136,train,2,1,baixo
C100036,0,0.1950415,0.16458950866828426,0.1859058959173264,train,7,3,baixo
M200185,0,0.16188335,0.24144372123489802,0.18575146281126148,train,5,2,baixo
M200161,0,0.16287756,0.239005345022828,0.18571589378003794,test,2,1,baixo
M200646,0,0.16188335,0.2412972907854867,0.1857075336764381,test,3,1,baixo
C100333,0,0.17883506,0.2015936465995093,0.1856626299600774,train,4,2,baixo
M200218,0,0.16210161,0.24050225412968917,0.18562180428541936,test,2,1,baixo
C101566,0,0.1950415,0.16361630285787127,0.1856139341742025,train,4,2,baixo
C101851,0,0.16188335,0.2407767101332711,0.1855513594807734,test,10,4,baixo
C102263,0,0.16128883,0.24215256816844938,0.18554794981092454,train,5,2,baixo
C101234,0,0.16287756,0.23843132926573077,0.18554368905290877,train,8,3,baixo
C101911,0,0.17040385,0.22084484309561112,0.1855361455995055,train,5,2,baixo
C100770,0,0.18782891,0.18012540861644555,0.18551785446607533,train,5,2,baixo
C102091,0,0.16210161,0.23998897522034443,0.18546782061261594,train,9,4,baixo
C101148,0,0.17789875,0.2030960434071818,0.18545793632842894,train,11,4,baixo
C102167,0,0.18914315,0.17662452144762236,0.18538755620521413,test,8,3,baixo
C100455,0,0.18283199,0.19132483124180133,0.18537984227968304,train,13,5,baixo
C100178,0,0.18782891,0.17958699169026432,0.18535632938822094,train,7,3,baixo
C100290,0,0.18578126,0.1842600148156979,0.18532487872945363,train,12,5,baixo
C101869,0,0.1950415,0.1625095388463064,0.18528190497073305,train,8,3,baixo
C101326,0,0.1950415,0.16233274693970548,0.18522886739875277,train,13,5,baixo
C102493,0,0.1699794,0.22079451116175422,0.18522392431572368,train,10,4,baixo
C102098,0,0.1699794,0.22073380422663536,0.185205712235188,train,5,2,baixo
M200908,0,0.16287756,0.23695739590933595,0.18510150904599032,test,2,1,baixo
C101495,0,0.18578126,0.18351023580373915,0.18509994502586602,train,8,3,baixo
C100985,0,0.16287756,0.2367971884994278,0.1850534468230179,train,5,2,baixo
C100971,0,0.17040385,0.21902430695135175,0.18498998475622766,train,8,3,baixo
C101961,0,0.1950415,0.1615098851706375,0.18498200886803237,train,8,3,baixo
M200217,0,0.16287756,0.23654005799822278,0.18497630767265638,train,2,1,baixo
C100045,0,0.16287756,0.2364014063940961,0.18493471219141838,train,7,3,baixo
M200664,0,0.16287756,0.23634474898016336,0.18491771496723855,train,2,1,baixo
C101955,0,0.18513748,0.18440475209241752,0.18491765899564516,train,5,2,baixo
M200763,0,0.16287756,0.2362946917712783,0.18490269780457302,train,2,1,baixo
M200816,0,0.16287756,0.23626585169179126,0.18489404578072693,test,2,1,baixo
C101912,0,0.17683108,0.2035769597076088,0.18485484347887962,train,2,1,baixo
C100156,0,0.16846903,0.22301103063408256,0.18483162786955748,train,5,2,baixo
C101899,0,0.17798176,0.2006113722315984,0.18477064205382934,train,9,4,baixo
C101931,0,0.16287756,0.23563500830246703,0.18470479276392965,train,7,3,baixo
M200508,0,0.16287756,0.2354759916437875,0.18465708776632578,test,2,1,baixo
M200706,0,0.16824394,0.22277800114087137,0.184604161593711,train,2,1,baixo
C101162,0,0.17659104,0.20330066513515208,0.1846039221629402,train,9,4,baixo
C100894,0,0.16188335,0.23734165458303425,0.18452084281570236,train,8,3,baixo
C101896,0,0.16846903,0.22193576475375898,0.18450904810546043,train,5,2,baixo
C100827,0,0.18782891,0.17660046162155585,0.18446037036760843,train,8,4,baixo
C101914,0,0.16874993,0.2210340507208523,0.18443516216812184,train,5,2,baixo
C100172,0,0.1950415,0.15967308667853156,0.1844309693204006,train,10,4,baixo
C102052,0,0.16287756,0.23466237332376308,0.18441300227031848,train,5,2,baixo
C101193,0,0.17683108,0.20177537987432473,0.1843143695288944,train,10,4,baixo
C102019,0,0.16846903,0.22117938798148074,0.18428213507377694,train,9,4,baixo
C101864,0,0.16287756,0.23420670020262319,0.18427630033397652,train,7,3,baixo
M200125,0,0.16188335,0.23639435552794527,0.18423665309917567,test,2,1,baixo
M200400,0,0.16188335,0.23629548901790332,0.18420699314616307,train,2,1,baixo
C100555,0,0.17709318,0.2006822781064129,0.1841699095457201,train,12,5,baixo
C100128,0,0.17659104,0.20180099620271805,0.18415402148320997,train,5,2,baixo
C100008,0,0.18578126,0.18032421148716185,0.18414413773089283,train,10,4,baixo
M200362,0,0.16287756,0.23370213493102596,0.18412493075249733,test,2,1,baixo
C100983,0,0.1950415,0.15861952344297714,0.18411490034973427,test,11,5,baixo
M200198,0,0.16287756,0.2334261566935125,0.1840421372812433,train,2,1,baixo
C101185,0,0.19227117,0.1646671747780383,0.1839899735336465,train,11,4,baixo
C101159,0,0.16287756,0.23307771303671868,0.18393760418420513,train,5,2,baixo
C100167,0,0.17862476,0.1960681571937418,0.18385777456691313,train,12,5,baixo
M200130,0,0.16188335,0.23509767089188144,0.18384764770835652,test,3,1,baixo
M200470,0,0.16846903,0.2197306119441512,0.1838475022625781,test,2,1,baixo
C100824,0,0.18513748,0.1808367367819119,0.1838472544024935,test,5,2,baixo
M200462,0,0.16210161,0.23458659174298865,0.1838471055694092,train,2,1,baixo
C102317,0,0.17683108,0.2001856220065054,0.18383744216854858,train,10,4,baixo
C100174,0,0.16128883,0.2362748823194768,0.18378464405623274,train,13,5,baixo
C101761,0,0.16936111,0.21737566125764393,0.1837654800187765,train,5,2,baixo
C100705,0,0.16128883,0.23614196234292112,0.18374476806326606,test,5,2,baixo
C102344,0,0.17540097,0.20313644098532432,0.1837216129520304,train,10,4,baixo
C100173,0,0.16846903,0.2192215337474638,0.18369477880357188,train,10,4,baixo
C100197,0,0.16163936,0.23515232342606543,0.18369324635900783,train,7,3,baixo
C101418,0,0.16287756,0.23223529271428245,0.18368487808747427,train,5,2,baixo
C101104,0,0.16287756,0.23215962574467647,0.18366217799659248,train,7,3,baixo
C100439,0,0.16287756,0.23203619737477835,0.18362514948562303,train,5,2,baixo
C101947,0,0.17040385,0.21432010388589592,0.1835787238365909,train,2,1,baixo
C101527,0,0.19227117,0.16327915075875937,0.18357356632786279,train,7,3,baixo
M200915,0,0.16287756,0.23175148262835368,0.18353973506169563,train,2,1,baixo
C102325,0,0.16846903,0.21852107342636853,0.1834846407072433,train,5,2,baixo
M200634,0,0.16287756,0.2315307024853757,0.18347350101880225,train,2,1,baixo
C100748,0,0.16287756,0.2313888135572716,0.183430934340371,train,5,2,baixo
C100632,0,0.16287756,0.23135217188726856,0.1834199418393701,train,5,2,baixo
C100052,0,0.17683108,0.19869581516922524,0.18339050011736455,train,8,3,baixo
M200631,0,0.16287756,0.23116380231035122,0.18336343096629493,train,2,1,baixo
C101950,0,0.19791855,0.1493641274486496,0.1833522181902681,train,8,3,baixo
M200674,0,0.1699794,0.21439780334045996,0.1833049119693354,train,5,2,baixo
C102031,0,0.17683108,0.19840032377081512,0.18330185269784152,train,12,5,baixo
C100777,0,0.16210161,0.23273753308156547,0.18329238797098224,train,10,4,baixo
C102271,0,0.16287756,0.2308703169751842,0.1832753853657448,test,7,3,baixo
C100622,0,0.18782891,0.1726345652476538,0.1832706014554378,test,5,2,baixo
C100591,0,0.16210161,0.23243606745334797,0.18320194828251699,train,15,6,baixo
C101556,0,0.16287756,0.23052888560636667,0.18317295595509953,train,2,1,baixo
C100145,0,0.16188335,0.23266085405749778,0.18311660265804142,train,5,2,baixo
C101533,0,0.18578126,0.17677741565458083,0.18308009898111852,train,8,3,baixo
C100906,0,0.17132866,0.2104087727118324,0.18305269798185797,train,12,5,baixo
C101369,0,0.17789875,0.19505549135340733,0.1830457707122966,train,7,3,baixo
C100816,0,0.16188335,0.23234436601285072,0.18302165624464728,test,7,3,baixo
C101131,0,0.16188335,0.2321849650550254,0.1829738359572997,test,8,3,baixo
M200669,0,0.16287756,0.2297128849962327,0.18292815577205934,train,2,1,baixo
C101960,0,0.17015384,0.21262721600887996,0.18289585078584497,train,10,4,baixo
M200042,0,0.16287756,0.22956422982686386,0.18288355922124871,test,2,1,baixo
C101247,0,0.16287756,0.22955258643356796,0.18288006620325992,train,5,2,baixo
C101485,0,0.1950415,0.15444442376644693,0.1828623704467752,train,7,3,baixo
M200084,0,0.16824394,0.2169033500399354,0.1828417662634302,test,5,2,baixo
M200574,0,0.16287756,0.22909106647080504,0.18274161021443106,test,2,1,baixo
M200278,0,0.16287756,0.2290302528478567,0.18272336612754655,test,5,2,baixo
C100580,0,0.18578126,0.17557808591808577,0.18272030006016998,train,2,1,baixo
C100244,0,0.1950415,0.15396617294651452,0.18271889520079548,train,9,4,baixo
M200582,0,0.16287756,0.22872411109098353,0.1826315236004846,train,2,1,baixo
C101462,0,0.1950415,0.1535766959298501,0.18260205209579616,train,5,2,baixo
C101053,0,0.18578126,0.17502253513754495,0.18255363482600775,train,5,2,baixo
C101282,0,0.1950415,0.15311151120384478,0.18246249667799455,train,7,3,baixo
C100123,0,0.16210161,0.22996713507707398,0.1824612685696348,train,5,2,baixo
M200779,0,0.16287756,0.22810896992960236,0.18244698125207026,test,2,1,baixo
C101052,0,0.196394,0.1498755725032168,0.18243846034425726,train,5,2,baixo
C102364,0,0.18513748,0.17611880255258716,0.18243187413369608,train,9,4,baixo
C100165,0,0.16287756,0.2280439153724926,0.18242746488493733,train,4,2,baixo
C100437,0,0.18782891,0.16969592573505146,0.1823890096016571,train,11,4,baixo
M200874,0,0.16287756,0.2278349418108273,0.18236477281643773,train,5,2,baixo
C101271,0,0.19227117,0.15896654355540646,0.18227978416685692,train,5,2,baixo
C101822,0,0.18578126,0.1740839907574166,0.18227207151196922,train,5,2,baixo
M200426,0,0.16287756,0.2275148981772938,0.18226875972637768,test,2,1,baixo
M200775,0,0.16210161,0.229289202973111,0.1822578889384459,train,5,2,baixo
C101173,0,0.16287756,0.2273648305965531,0.18222373945215548,train,7,3,baixo
C100976,0,0.17683108,0.19460349001775334,0.182162802571923,train,5,2,baixo
M200265,0,0.16287756,0.22709657999755942,0.18214326427245736,train,2,1,baixo
C102449,0,0.16210161,0.22888812506360595,0.1821375655655944,train,5,2,baixo
C102095,0,0.17040385,0.20935276934042152,0.1820885234729486,test,7,3,baixo
C100641,0,0.1950415,0.15182849641488202,0.18207759224130574,train,5,2,baixo
C101386,0,0.17883506,0.1896427542454682,0.18207736225386506,train,4,2,baixo
C100652,0,0.16287756,0.2266574300188445,0.1820115192788429,test,8,3,baixo
C101726,0,0.1867992,0.17067331177268324,0.18196142644367783,train,2,1,baixo
C102112,0,0.17040385,0.2086547017201602,0.1818791031868702,train,2,1,baixo
C102395,0,0.17883506,0.18886929159953147,0.18184532346008406,train,6,3,baixo
C100341,0,0.16287756,0.22606465851604715,0.1818336878280037,train,2,1,baixo
C101785,0,0.1950415,0.15080756706759782,0.18177131343712047,train,7,3,baixo
C102445,0,0.16287756,0.22585031386570217,0.1817693844329002,train,5,2,baixo
M200525,0,0.16287756,0.22550164465249614,0.1816647836689384,test,2,1,baixo
M200927,0,0.16287756,0.22548671641089912,0.18166030519645926,train,2,1,baixo
C101872,0,0.18782891,0.16705584906886076,0.1815969866017999,train,8,3,baixo
C101260,0,0.16128883,0.22891367157977535,0.1815762808343223,train,7,3,baixo
M200624,0,0.16188335,0.2271138237834877,0.1814524935758384,test,2,1,baixo
C100402,0,0.17883506,0.18742305386842995,0.1814114521407536,train,12,5,baixo
C101769,0,0.16318104,0.22380490127498576,0.18136819160966478,test,10,4,baixo
C102323,0,0.16846903,0.2114416903902759,0.1813608257964155,train,5,2,baixo
C101941,0,0.17883506,0.18725238009450518,0.18136025000857617,test,2,1,baixo
M200801,0,0.16287756,0.22426311680800112,0.1812932253155899,test,2,1,baixo
M200348,0,0.16824394,0.21168724284331522,0.18127693410444415,train,5,2,baixo
C100715,0,0.19227117,0.15548713256392474,0.1812359608694124,test,5,2,baixo
C101333,0,0.18578126,0.17059998518209038,0.18122686983937136,train,5,2,baixo
C100936,0,0.1950415,0.14891482953109503,0.18120349217616963,test,8,3,baixo
C100755,0,0.1950415,0.14880538119400416,0.18117065767504237,train,9,4,baixo
C101981,0,0.17683108,0.19127901659701188,0.18116546054570054,test,5,2,baixo
C100157,0,0.16287756,0.22382452466715766,0.18116164767333684,train,5,2,baixo
C100795,0,0.18782891,0.1655810723397314,0.1811545535830611,train,5,2,baixo
C100263,0,0.16188335,0.226116809185813,0.18115338919653598,train,7,3,baixo
C101458,0,0.1950415,0.148728779922863,0.18114767729370002,train,13,5,baixo
C102169,0,0.18782891,0.1652954114703501,0.1810688553222467,train,8,3,baixo
C100071,0,0.19227117,0.15492033787842463,0.18106592246376238,train,15,6,baixo
C100974,0,0.18782891,0.1652386583802979,0.181051829395231,train,5,2,baixo
C100810,0,0.16287756,0.2233939998758336,0.18103249023593962,train,7,3,baixo
M200823,0,0.17659104,0.19135535883438606,0.18102033027271036,test,2,1,baixo
M200193,0,0.16287756,0.22334470378619553,0.18101770140904822,test,2,1,baixo
C100746,0,0.17862476,0.1865936570423394,0.1810154245214924,train,2,1,baixo
C100929,0,0.16287756,0.22322265851329065,0.18098108782717676,train,7,3,baixo
C101249,0,0.16287756,0.22317428277195306,0.18096657510477546,train,5,2,baixo
C102432,0,0.16287756,0.22312527786819028,0.18095187363364662,train,5,2,baixo
C100915,0,0.16846903,0.20974593503495909,0.18085209918982045,train,5,2,baixo
C101709,0,0.17883506,0.1853069009990417,0.18077660627993714,train,4,2,baixo
M200926,0,0.16824394,0.21001701354321758,0.18077586531441486,train,2,1,baixo
M200868,0,0.16287756,0.22211847350024533,0.18064983232326315,train,2,1,baixo
C100275,0,0.16128883,0.22574580940767194,0.1806259221826913,train,5,2,baixo
C101037,0,0.1699794,0.2054378772658232,0.18061693414694438,train,8,3,baixo
M200599,0,0.16287756,0.22194915304241256,0.1805990361859133,test,5,2,baixo
C100074,0,0.1950415,0.14669581679848134,0.18053778835638554,train,8,4,baixo
C100995,0,0.1701496,0.2047350083442225,0.18052521570478958,train,7,3,baixo
C102443,0,0.16287756,0.22155468163498448,0.1804806947636849,train,8,3,baixo
M200883,0,0.16287756,0.2215445598690222,0.1804776582338962,test,4,2,baixo
C101178,0,0.18513748,0.16942525038935,0.18042380848472492,train,15,6,baixo
C100541,0,0.1950415,0.1462750922871869,0.1804115710029972,test,13,5,baixo
C101640,0,0.18578126,0.16779999692307868,0.18038687336166787,train,2,1,baixo
C101245,0,0.17883506,0.18399444677521062,0.1803828700127878,train,2,1,baixo
C101697,0,0.16287756,0.22119632979134898,0.18037318921059425,train,5,2,baixo
M200228,0,0.16287756,0.22118473993703583,0.1803697122543003,test,2,1,baixo
