entity_id,entity_type,rule_id,severity,evidence_ids,rule_desc
C102376,client,R15_sanctions,3,T4EYDTWOQ1TU5,País alto risco (receiver): country_risk=High
C100982,client,R15_sanctions,3,TGG31OQT9ED9M,País alto risco (receiver): country_risk=High
C100756,client,R15_sanctions,3,TP1Q85NY9M7KW,País alto risco (receiver): country_risk=High
C102495,client,R15_sanctions,3,TRPMNUIPCHOX5,País alto risco (receiver): country_risk=High
C102408,client,R15_sanctions,3,THR00LN3RKQ00,País alto risco (receiver): country_risk=High
C101328,client,R15_sanctions,3,TBCH9XR7G7DGB,País alto risco (receiver): country_risk=High
C100696,client,R15_sanctions,3,TWZL2PMUZ5P2D,País alto risco (receiver): country_risk=High
C101795,client,R15_sanctions,3,T61EKDSWJCOBS,País alto risco (receiver): country_risk=High
C100773,client,R15_sanctions,3,T536UN71XM1NX,País alto risco (receiver): country_risk=High
C102253,client,R15_sanctions,3,TCF4G7K0ORSMI,País alto risco (receiver): country_risk=High
C100659,client,R15_sanctions,3,TECAW60E1TAYY,País alto risco (receiver): country_risk=High
C100317,client,R15_sanctions,3,T51YYHTI7K9KT,País alto risco (receiver): country_risk=High
C101848,client,R15_sanctions,3,TKVZME691XNA2,País alto risco (receiver): country_risk=High
C101976,client,R15_sanctions,3,TZAQMO0SKCIVK,País alto risco (receiver): country_risk=High
C101908,client,R15_sanctions,3,T4NXT6OOARZLO,País alto risco (receiver): country_risk=High
C100003,client,R15_sanctions,3,TOE164REWVSUC,País alto risco (receiver): country_risk=High
C101209,client,R15_sanctions,3,TF92FT9614PU0,País alto risco (receiver): country_risk=High
C102159,client,R15_sanctions,3,TO2M1BXBH7UPK,País alto risco (receiver): country_risk=High
C101033,client,R15_sanctions,3,T0DYYP0YIVS34,País alto risco (receiver): country_risk=High
C101337,client,R15_sanctions,3,TF0J56G9ND6OG,País alto risco (receiver): country_risk=High
C102035,client,R15_sanctions,3,TY5KCYL6I9LDG,País alto risco (receiver): country_risk=High
C102304,client,R15_sanctions,3,TE04GWP15FH4L,País alto risco (receiver): country_risk=High
C100957,client,R15_sanctions,3,TJYAMUPNZDI4P,País alto risco (receiver): country_risk=High
C101840,client,R15_sanctions,3,TFY1FE06ZE5FX,País alto risco (receiver): country_risk=High
C101599,client,R15_sanctions,3,TVS1P38RYVIVC,País alto risco (receiver): country_risk=High
C101810,client,R15_sanctions,3,T7PYYY9JXSMPJ,País alto risco (receiver): country_risk=High
C101573,client,R15_sanctions,3,TGVBG6QBGH6JY,País alto risco (receiver): country_risk=High
C100891,client,R15_sanctions,3,TS9319WH0K8QT,País alto risco (receiver): country_risk=High
C100133,client,R15_sanctions,3,T0WRT1WH9TJVW,País alto risco (receiver): country_risk=High
C100078,client,R15_sanctions,3,TOXU020FEIJSJ,País alto risco (receiver): country_risk=High
C101176,client,R15_sanctions,3,TPPFOOP02IML2,País alto risco (receiver): country_risk=High
C102093,client,R16_pep,3,TGWFWVYJM6BZ1,"PEP ativo: R$6,777 = 10.5× renda mensal"
C100365,client,R16_pep,3,TVBSF6A0ET7FI,"PEP ativo: R$7,404 = 12.9× renda mensal"
C100837,client,R16_pep,3,T09704MTOVVYU,"PEP ativo: R$13,360 = 21.2× renda mensal"
C101068,client,R16_pep,3,T5F0MXXOSVK8P,"PEP ativo: R$7,432 = 10.3× renda mensal"
C102179,client,R16_pep,3,TRZ3YF83WOH1E,"PEP ativo: R$11,570 = 16.8× renda mensal"
C101283,client,R16_pep,3,TLJAUR13GOIKY,"PEP ativo: R$7,991 = 14.2× renda mensal"
C101320,client,R16_pep,3,T1Y6M7QECGERG,"PEP ativo: R$21,436 = 18.2× renda mensal"
C101479,client,R16_pep,3,THZQXQ8MJTGZF,"PEP ativo: R$7,129 = 10.1× renda mensal"
C100932,client,R16_pep,3,TDF4CW8J635K7,"PEP ativo: R$8,429 = 15.1× renda mensal"
C102206,client,R16_pep,3,TXAX9OI1MITUY,"PEP ativo: R$40,836 = 12.8× renda mensal"
C102424,client,R16_pep,3,TZNCKM8FKQFWL,"PEP ativo: R$13,092 = 10.2× renda mensal"
C101830,client,R16_pep,3,TDG47CNKM3GYC,"PEP ativo: R$4,601 = 14.0× renda mensal"
C100563,client,R16_pep,3,T53I5ENGYE5NB,"PEP ativo: R$12,505 = 10.5× renda mensal"
C100859,client,R16_pep,3,TO3GG7DZQDZ75,"PEP ativo: R$9,326 = 12.1× renda mensal"
C102040,client,R16_pep,3,T568LVLWC47D3,"PEP ativo: R$15,332 = 25.2× renda mensal"
C102290,client,R16_pep,3,TDQO92ZWXA9A6,"PEP ativo: R$10,011 = 10.7× renda mensal"
C101518,client,R16_pep,3,TKAPZ8UWAHMI0,"PEP ativo: R$7,760 = 27.7× renda mensal"
C102150,client,R16_pep,3,TL8S4W53OF14D,"PEP ativo: R$17,478 = 23.5× renda mensal"
C101048,client,R16_pep,3,T1I0QOYLW0SXB,"PEP ativo: R$11,647 = 10.3× renda mensal"
C100228,client,R16_pep,3,T4Q5EMBZVOUJ8,"PEP ativo: R$29,043 = 33.6× renda mensal"
C102198,client,R16_pep,3,T7M4LFAZR4RG5,"PEP ativo: R$19,434 = 18.1× renda mensal"
C101919,client,R16_pep,3,TLSPH14IPD4SB,"PEP ativo: R$10,559 = 11.9× renda mensal"
C100801,client,R16_pep,3,T94YYV8UC5EGB,"PEP ativo: R$16,703 = 12.7× renda mensal"
C101166,client,R16_pep,3,TOOO2WIYKQ2UE,"PEP ativo: R$10,469 = 11.6× renda mensal"
C102050,client,R16_pep,3,TW8D7LBG3J5ML,"PEP ativo: R$16,675 = 15.3× renda mensal"
C100531,client,R16_pep,3,TIP3484907ATO,"PEP ativo: R$24,671 = 38.8× renda mensal"
C101054,client,R16_pep,3,TO291K8G3Q0YS,"PEP ativo: R$18,993 = 13.9× renda mensal"
C102087,client,R16_pep,3,TLFNDC1AVHPR2,"PEP ativo: R$17,387 = 16.1× renda mensal"
C101791,client,R16_pep,3,TQ1Z057CS7RDF,"PEP ativo: R$33,727 = 36.1× renda mensal"
C100547,client,R16_pep,3,TLQT8I0OFVWMV,"PEP ativo: R$13,435 = 11.4× renda mensal"
C101126,client,R16_pep,3,TIAFRMD6INAW3,"PEP ativo: R$22,144 = 11.1× renda mensal"
C100065,client,R16_pep,3,TY7H6QK1M0MAU,"PEP ativo: R$14,876 = 11.3× renda mensal"
C101775,client,R16_pep,3,THSE1IAXMGLKJ,"PEP ativo: R$41,578 = 15.5× renda mensal"
C100967,client,R16_pep,3,T2EKZS35DR25J,"PEP ativo: R$22,194 = 18.4× renda mensal"
C101773,client,R16_pep,3,T3EVP6A0T21MN,"PEP ativo: R$42,437 = 17.8× renda mensal"
C101200,client,R16_pep,3,TGSA9CTRG693S,"PEP ativo: R$12,923 = 10.4× renda mensal"
C100831,client,R16_pep,3,TEAP6FB6KBXFQ,"PEP ativo: R$18,595 = 16.6× renda mensal"
C100677,client,R16_pep,3,TTLQ52EMKBS44,"PEP ativo: R$22,233 = 30.9× renda mensal"
C102225,client,R16_pep,3,T6KYUD8SQ2Z6V,"PEP ativo: R$12,451 = 31.3× renda mensal"
C101722,client,R16_pep,3,TT4VBUR6SXDCG,"PEP ativo: R$27,579 = 19.7× renda mensal"
C101277,client,R16_pep,3,TVG69CGELMF8W,"PEP ativo: R$12,042 = 10.4× renda mensal"
C100546,client,R16_pep,3,TBJR9XO1IIEB5,"PEP ativo: R$13,768 = 12.0× renda mensal"
C102055,client,R16_pep,3,TAI1D5YONDDDP,"PEP ativo: R$11,123 = 17.4× renda mensal"
C100506,client,R16_pep,3,TWIWVS7LV2WX0,"PEP ativo: R$13,177 = 11.6× renda mensal"
C100330,client,R16_pep,3,T69QO70FMJPQ9,"PEP ativo: R$12,311 = 13.5× renda mensal"
C100634,client,R16_pep,3,TTWDJ8MN079WO,"PEP ativo: R$25,798 = 12.3× renda mensal"
C101680,client,R16_pep,3,TZGIBFPWTCBE5,"PEP ativo: R$49,958 = 22.0× renda mensal"
C101508,client,R16_pep,3,TPNPPBADYLBVT,"PEP ativo: R$37,442 = 16.9× renda mensal"
C100118,client,R16_pep,3,TIJBC7ESDYZO5,"PEP ativo: R$29,075 = 26.9× renda mensal"
C101957,client,R16_pep,3,TML1ISD3ND45Y,"PEP ativo: R$20,141 = 25.0× renda mensal"
C100024,client,R16_pep,3,TMMR8ZMQK1M6R,"PEP ativo: R$25,266 = 13.2× renda mensal"
C101596,client,R16_pep,3,TS4QA0SUSYXIT,"PEP ativo: R$18,306 = 12.3× renda mensal"
C100602,client,R17_high_risk_mcc,2,T9HIMVHJ8TMK7,"MCC alto risco: 6051 — R$3,479"
C101567,client,R17_high_risk_mcc,2,TS1VCDVEQT5U8,"MCC alto risco: 7995 — R$38,875"
C100945,client,R17_high_risk_mcc,2,TL7E2XFD8QB01,"MCC alto risco: 6011 — R$1,363"
C100158,client,R17_high_risk_mcc,2,T0U7UL4FVTMYO,MCC alto risco: 7995 — R$937
C100925,client,R17_high_risk_mcc,2,TS6DAVIJC7RYD,"MCC alto risco: 4829 — R$6,882"
C101706,client,R17_high_risk_mcc,2,TVWRHPPGIFSI3,MCC alto risco: 4829 — R$829
C100314,client,R17_high_risk_mcc,2,TUY8UMN7474KY,MCC alto risco: 6011 — R$211
C100022,client,R17_high_risk_mcc,2,TZS5BJ6MSX5RF,"MCC alto risco: 6011 — R$2,349"
C101041,client,R17_high_risk_mcc,2,TVYQO3Z6WROT7,MCC alto risco: 4829 — R$684
C100108,client,R17_high_risk_mcc,2,TDQ31EJVQ4FOS,"MCC alto risco: 6051 — R$8,893"
C101559,client,R17_high_risk_mcc,2,TYHGEWPHRB2C9,"MCC alto risco: 6051 — R$4,362"
C101897,client,R17_high_risk_mcc,2,T456JACA91I7Y,"MCC alto risco: 6011 — R$2,809"
C100698,client,R17_high_risk_mcc,2,T1V9CWIQEAI36,"MCC alto risco: 4829 — R$1,538"
C100589,client,R17_high_risk_mcc,2,TPPVUP47JGK03,"MCC alto risco: 6051 — R$3,092"
M200946,client,R17_high_risk_mcc,2,T69C03T1KSQBN,MCC alto risco: 4829 — R$351
C101310,client,R17_high_risk_mcc,2,TT2FLUSDMS3LM,"MCC alto risco: 7995 — R$1,168"
M200443,client,R17_high_risk_mcc,2,TD6D7JXBGITV9,"MCC alto risco: 6051 — R$4,412"
C102400,client,R17_high_risk_mcc,2,TXNT9LZIYLYMZ,"MCC alto risco: 6011 — R$3,477"
C101827,client,R17_high_risk_mcc,2,T6WBM8S1SN4RB,"MCC alto risco: 7995 — R$2,283"
C100177,client,R17_high_risk_mcc,2,TZZKD7GOE3U75,"MCC alto risco: 6011 — R$2,042"
C102173,client,R17_high_risk_mcc,2,T24YUKZO2MM4H,"MCC alto risco: 4829 — R$2,475"
C102198,client,R17_high_risk_mcc,2,T0GBFA0LDJDR1,"MCC alto risco: 4829 — R$2,515"
C100006,client,R17_high_risk_mcc,2,T2ZWP8JV051MJ,"MCC alto risco: 6051 — R$2,179"
C101106,client,R17_high_risk_mcc,2,T8935FXO2JT5G,"MCC alto risco: 4829 — R$1,187"
C102100,client,R17_high_risk_mcc,2,TL5286DDEFWUA,"MCC alto risco: 4829 — R$2,533"
C101021,client,R17_high_risk_mcc,2,TMZ0BUJ02331T,"MCC alto risco: 6051 — R$3,630"
C101521,client,R17_high_risk_mcc,2,TLEGQYAHDBN4V,"MCC alto risco: 4829 — R$2,967"
C100711,client,R17_high_risk_mcc,2,TIBKOPK6KH18D,"MCC alto risco: 6011 — R$2,550"
C100510,client,R17_high_risk_mcc,2,TGX1DLRUCAW7Z,"MCC alto risco: 7995 — R$8,792"
C101208,client,R17_high_risk_mcc,2,TF9EJQVFQTQJM,"MCC alto risco: 6011 — R$7,719"
C100372,client,R17_high_risk_mcc,2,TJPUD3BHTTEFJ,MCC alto risco: 7995 — R$818
C101040,client,R17_high_risk_mcc,2,TDUJFXLF34C5X,MCC alto risco: 6051 — R$336
C100803,client,R17_high_risk_mcc,2,TZ9B09HRBU21Z,MCC alto risco: 6051 — R$485
M200899,client,R17_high_risk_mcc,2,TF22NHDXT930N,"MCC alto risco: 4829 — R$7,322"
M200306,client,R17_high_risk_mcc,2,T43DC96KAQVOS,"MCC alto risco: 7995 — R$10,585"
C101582,client,R17_high_risk_mcc,2,TX110NUZ368F6,"MCC alto risco: 6051 — R$1,257"
M200911,client,R17_high_risk_mcc,2,TAGOFU4GRCGOW,"MCC alto risco: 4829 — R$1,069"
C102225,client,R17_high_risk_mcc,2,TTL54OE4OU02S,"MCC alto risco: 4829 — R$1,404"
C101000,client,R17_high_risk_mcc,2,TQRG12BYJ7MRP,MCC alto risco: 6051 — R$641
C100396,client,R17_high_risk_mcc,2,TVAN1RCM3SH88,"MCC alto risco: 4829 — R$1,844"
C100956,client,R17_high_risk_mcc,2,T1MGM1NEBK5WH,"MCC alto risco: 6011 — R$3,009"
C100472,client,R17_high_risk_mcc,2,TTZ9P2MM32TS1,"MCC alto risco: 4829 — R$6,183"
C101063,client,R17_high_risk_mcc,2,TDTQC463G6JVI,"MCC alto risco: 6011 — R$21,404"
C100259,client,R17_high_risk_mcc,2,TW8QJ8D49LMYW,"MCC alto risco: 6011 — R$1,622"
C100161,client,R17_high_risk_mcc,2,TMPECYT1JYMQ6,"MCC alto risco: 6011 — R$4,901"
C100899,client,R17_high_risk_mcc,2,TXD8YZX8NQKQR,"MCC alto risco: 6011 — R$10,846"
C101339,client,R17_high_risk_mcc,2,TQXF3QDH8C6RT,"MCC alto risco: 6051 — R$19,813"
C102347,client,R17_high_risk_mcc,2,TZ2OC0XA4P9O3,"MCC alto risco: 6011 — R$12,922"
C100210,client,R17_high_risk_mcc,2,T8SX2PVOQDUWD,MCC alto risco: 6011 — R$308
C101179,client,R17_high_risk_mcc,2,T7Y76AFDCO7IO,"MCC alto risco: 7995 — R$4,079"
C101491,client,R17_high_risk_mcc,2,T6WJAXKM59FAE,"MCC alto risco: 4829 — R$1,162"
C100597,client,R17_high_risk_mcc,2,T2RJ36YGCDB5U,"MCC alto risco: 7995 — R$14,302"
C101515,client,R17_high_risk_mcc,2,TKFNJT5YIDL81,"MCC alto risco: 7995 — R$2,307"
C102184,client,R17_high_risk_mcc,2,TWA0LCP7NEW9J,"MCC alto risco: 4829 — R$3,304"
C101810,client,R17_high_risk_mcc,2,TNNN25NGS1OO8,"MCC alto risco: 6051 — R$15,252"
C101504,client,R17_high_risk_mcc,2,TS4S5X96ANI6Y,"MCC alto risco: 6011 — R$2,759"
M200305,client,R17_high_risk_mcc,2,TSZDRAWBXAISE,"MCC alto risco: 7995 — R$1,977"
C100373,client,R17_high_risk_mcc,2,TF6D7PGI553N4,"MCC alto risco: 7995 — R$3,457"
C100421,client,R17_high_risk_mcc,2,TYL0LQMTT4VQ8,"MCC alto risco: 4829 — R$33,556"
C101483,client,R17_high_risk_mcc,2,T1L6R51X4KL4H,MCC alto risco: 6051 — R$850
C101023,client,R17_high_risk_mcc,2,TOP3ICZP0YUGQ,"MCC alto risco: 4829 — R$3,303"
C100703,client,R17_high_risk_mcc,2,TO8UPF2SGGI39,"MCC alto risco: 6051 — R$5,183"
C101046,client,R17_high_risk_mcc,2,T5CS8XRF7FG7F,MCC alto risco: 6051 — R$461
C100593,client,R17_high_risk_mcc,2,TMRT1HIGGBMSB,"MCC alto risco: 7995 — R$14,380"
C102118,client,R17_high_risk_mcc,2,T35S256ZWNT79,MCC alto risco: 4829 — R$487
C100999,client,R17_high_risk_mcc,2,TM0VZ5EKSWCEH,"MCC alto risco: 4829 — R$4,292"
C102150,client,R17_high_risk_mcc,2,T35LOSZ03AV25,MCC alto risco: 6051 — R$464
C101465,client,R17_high_risk_mcc,2,TBFEICB24G1KM,"MCC alto risco: 6051 — R$3,438"
C100454,client,R17_high_risk_mcc,2,TDRBA0JDCE1L5,"MCC alto risco: 6051 — R$7,218"
C101560,client,R17_high_risk_mcc,2,T2RA7VHN91RW2,"MCC alto risco: 7995 — R$1,548"
C102458,client,R17_high_risk_mcc,2,T198B4D14UNQO,"MCC alto risco: 6051 — R$5,795"
C101157,client,R17_high_risk_mcc,2,TMLWCD3YIBNQ6,MCC alto risco: 6011 — R$760
C100502,client,R17_high_risk_mcc,2,TI2Q6D6CCY4V0,"MCC alto risco: 6011 — R$2,945"
C101718,client,R17_high_risk_mcc,2,TY489MUQ80PW8,"MCC alto risco: 7995 — R$1,488"
C100420,client,R17_high_risk_mcc,2,TESHUJRUT3VPG,"MCC alto risco: 6011 — R$4,423"
C100419,client,R17_high_risk_mcc,2,TGURE9V41LUGS,MCC alto risco: 6011 — R$908
C101857,client,R17_high_risk_mcc,2,TFIIIYY6VM1TL,"MCC alto risco: 7995 — R$3,039"
C100665,client,R17_high_risk_mcc,2,TOWQPUZ7WC87F,MCC alto risco: 6051 — R$465
M200471,client,R17_high_risk_mcc,2,TEKRB52NAYH0H,"MCC alto risco: 4829 — R$1,051"
C101094,client,R17_high_risk_mcc,2,TWDQ358KKLFH9,"MCC alto risco: 6051 — R$1,812"
M200035,client,R17_high_risk_mcc,2,TIWM4EKNNB2OH,"MCC alto risco: 4829 — R$3,758"
C100401,client,R17_high_risk_mcc,2,TSB1IXFB34ZTJ,"MCC alto risco: 7995 — R$2,589"
C100050,client,R17_high_risk_mcc,2,TLUKHWP36LS55,"MCC alto risco: 7995 — R$1,783"
C100862,client,R17_high_risk_mcc,2,TTZ393NIKW2B5,"MCC alto risco: 6051 — R$1,162"
C100178,client,R17_high_risk_mcc,2,TUYBKODID57EF,"MCC alto risco: 6051 — R$1,566"
M200840,client,R17_high_risk_mcc,2,TN7H4WZJZI49Q,"MCC alto risco: 6011 — R$1,150"
C101980,client,R17_high_risk_mcc,2,TSU9FAWADDESH,"MCC alto risco: 7995 — R$20,564"
C100436,client,R17_high_risk_mcc,2,TT899MS2PJW4Y,"MCC alto risco: 6051 — R$1,495"
C100861,client,R17_high_risk_mcc,2,TGNLVN49FJQOX,"MCC alto risco: 6051 — R$3,311"
C101950,client,R17_high_risk_mcc,2,THX8FEYD9XPM0,"MCC alto risco: 6011 — R$2,718"
C102069,client,R17_high_risk_mcc,2,T87F6VC5WJYB9,"MCC alto risco: 4829 — R$5,719"
C101175,client,R17_high_risk_mcc,2,THTRDWPBJ7ESF,"MCC alto risco: 4829 — R$6,291"
M200871,client,R17_high_risk_mcc,2,THX3QGQACW0KP,"MCC alto risco: 6051 — R$1,114"
C101700,client,R17_high_risk_mcc,2,TGE9BQSRLQYO1,"MCC alto risco: 7995 — R$3,797"
C101996,client,R17_high_risk_mcc,2,T34OJ0PGWPIHW,"MCC alto risco: 7995 — R$9,073"
C101028,client,R17_high_risk_mcc,2,TCTY4DMIEFHUU,"MCC alto risco: 6011 — R$3,376"
C100493,client,R17_high_risk_mcc,2,TJ3X8GN4F6E2D,"MCC alto risco: 4829 — R$3,413"
C102395,client,R17_high_risk_mcc,2,TIC60DZ9WSQKP,"MCC alto risco: 6051 — R$3,841"
C101851,client,R17_high_risk_mcc,2,TYRPVQWLMGPZ9,"MCC alto risco: 6011 — R$1,375"
C101935,client,R17_high_risk_mcc,2,T3TPE0DZGPPYN,"MCC alto risco: 7995 — R$1,453"
C100337,client,R17_high_risk_mcc,2,TUNR9QE54R4GQ,"MCC alto risco: 6051 — R$56,618"
C101846,client,R17_high_risk_mcc,2,TX8FA5D0HKRP6,MCC alto risco: 7995 — R$813
C101370,client,R17_high_risk_mcc,2,TIKF66UPTIWU1,"MCC alto risco: 6011 — R$10,072"
C100592,client,R17_high_risk_mcc,2,TPFWXSY8SHXAE,"MCC alto risco: 4829 — R$2,011"
C100666,client,R17_high_risk_mcc,2,T7C5RFK2OZCNP,"MCC alto risco: 6011 — R$2,429"
C100445,client,R17_high_risk_mcc,2,TTG9Q2GGVUNWF,"MCC alto risco: 4829 — R$1,542"
C100066,client,R17_high_risk_mcc,2,TMKHSLO92UX6P,"MCC alto risco: 4829 — R$1,509"
C102023,client,R17_high_risk_mcc,2,TBPFW11M4W4C2,"MCC alto risco: 4829 — R$1,004"
M200508,client,R17_high_risk_mcc,2,TR1W9MK2VLD7F,"MCC alto risco: 7995 — R$4,900"
C100660,client,R17_high_risk_mcc,2,T65X4Y0EJHZ21,"MCC alto risco: 6011 — R$1,325"
C100136,client,R17_high_risk_mcc,2,TOJEBSZHR2B0V,"MCC alto risco: 6051 — R$1,916"
C100217,client,R17_high_risk_mcc,2,T0SG9FO12N3VX,MCC alto risco: 6051 — R$379
M200799,client,R17_high_risk_mcc,2,TOMP2IWFWEL62,"MCC alto risco: 4829 — R$1,733"
C100474,client,R17_high_risk_mcc,2,TAF5QNMQ9ZMG5,MCC alto risco: 4829 — R$730
C101407,client,R17_high_risk_mcc,2,TUVLN28PHY3LO,"MCC alto risco: 6051 — R$2,692"
M200029,client,R17_high_risk_mcc,2,TAGZ82QZT1QID,"MCC alto risco: 7995 — R$1,729"
C100594,client,R17_high_risk_mcc,2,TEXR42SF9DOEZ,"MCC alto risco: 6011 — R$2,800"
C100321,client,R17_high_risk_mcc,2,T505LSIONT3K8,"MCC alto risco: 6051 — R$1,162"
C100538,client,R17_high_risk_mcc,2,T0CQFDSI57I1Y,"MCC alto risco: 4829 — R$3,688"
C101421,client,R17_high_risk_mcc,2,TZRGR2XIM22ZX,MCC alto risco: 6051 — R$955
C101051,client,R17_high_risk_mcc,2,TEO5F1C4Z819W,"MCC alto risco: 6051 — R$7,383"
C102233,client,R17_high_risk_mcc,2,TLM110650DV0S,"MCC alto risco: 4829 — R$5,780"
C101764,client,R17_high_risk_mcc,2,T0F3RY6XBF1DH,"MCC alto risco: 6051 — R$12,130"
